Code_dot,Code_iata,City_name,Airport_name
14917.0,SNM,"San Ignacio de Moxos, Bolivia",San Ignacio de Moxos Airport
14918.0,SNN,"Shannon, Ireland",Shannon Airport
14919.0,SNP,"St. Paul, AK",St. Paul Island
14920.0,SNQ,"San Quintin, Mexico",San Quintin Southeast
14921.0,SNR,"St. Nazaire, France",Saint Nazaire Montoir
14922.0,SNS,"Salinas/Monterey, CA",Salinas Municipal
14923.0,SNT,"Las Cruces, Colombia",Las Cruces Airport
14924.0,SNU,"Santa Clara, Cuba",Abel Santamaria International
14925.0,SNV,"Santa Elena, Venezuela",Wonkin
14926.0,SNW,"Thandwe, Burma",Thandwe Airport
14927.0,SNY,"Sidney, NE",Sidney Municipal/Lloyd W. Carr Field
16638.0,SOB,"Sarmellek, Hungary",Balaton
14928.0,SOC,"Solo City, Indonesia",Adi Soemarmo International
14929.0,SOF,"Sofia, Bulgaria",Sofia Airport
14930.0,SOG,"Sogndal, Norway",Sogndal Airport
14931.0,SOI,"South Molle Island, Australia",S Molle
14932.0,SOJ,"Sorkjosen, Norway",Sorkjosen Airport
14933.0,SOK,"Semonkong, Lesotho",Semonkong Airport
14934.0,SOL,"Solomon, AK",Solomon State Field
14935.0,SOM,"San Tome, Venezuela",Don Edmundo Barrios International
14936.0,SON,"Espiritu Santo, Vanuatu",Espiritu
14938.0,SOP,"Pinehurst/Southern Pines, NC",Moore County
14939.0,SOQ,"Sorong, Indonesia",Sorong Airport
14941.0,SOU,"Southampton, United Kingdom",Southampton Airport
14942.0,SOV,"Seldovia, AK",Seldovia Airport
14943.0,SOW,"Show Low, AZ",Show Low Regional
14944.0,SPA,"Spartanburg, SC",Spartanburg Downtown Memorial Simpson Field
14945.0,SPB,"Charlotte Amalie, VI",Charlotte Amalie Harbor Seaplane Base
14946.0,SPC,"Santa Cruz de la Palma, Spain",La Palma
14947.0,SPD,"Saidpur, Bangladesh",Saidpur Airport
14948.0,SPE,"Sepulot, Malaysia",Sepulot Airport
14949.0,SPF,"Spearfish, SD",Black Hills Clyde Ice Field
14950.0,SPG,"Tampa, FL",Albert Whitted
14951.0,SPH,"Sopu, Papua New Guinea",Sopu Airport
14952.0,SPI,"Springfield, IL",Abraham Lincoln Capital
14953.0,SPK,"Sapporo, Japan",Chitose AB
14954.0,SPM,"Spangdahlem, Germany",Spangdahlem AB
14955.0,SPN,"Saipan, TT",Francisco C. Ada Saipan International
14957.0,SPP,"Menongue, Angola",Menongue Airport
14958.0,SPQ,"San Pedro, CA",Catalina Air-Sea Terminal Heliport
14959.0,SPR,"San Pedro, Belize",San Pedro Airport
14960.0,SPS,"Wichita Falls, TX",Sheppard AFB/Wichita Falls Municipal
14961.0,SPU,"Split, Croatia",Split Airport
14962.0,SPW,"Spencer, IA",Spencer Municipal
14963.0,SPY,"San Pedro, Cote d'Ivoire",San Pedro Airport
14964.0,SPZ,"Springdale, AR",Springdale Municipal
14965.0,SQA,"Santa Ynez, CA",Santa Ynez Kunkle Field
14966.0,SQI,"Sterling/Rockfalls, IL",Whiteside County-Jos H. Bittorf Field
14967.0,SQL,"San Carlos, CA",San Carlos Airport
14968.0,SQN,"Sanana, Indonesia",Emalamo
14969.0,SQO,"Storuman, Sweden",Storuman Airport
14970.0,SQQ,"Siauliai, Lithuania",Siauliai International
14971.0,SQR,"Soroako, Indonesia",Soroako Airport
14972.0,SQV,"Sequim, WA",Sequim Valley
14973.0,SRA,"Santa Rosa, Brazil",Luis Alberto Lehr
14974.0,SRB,"Santa Rosa, Bolivia",Santa Rosa Airport
14975.0,SRC,"Searcy, AR",Searcy Municipal
14976.0,SRE,"Sucre, Bolivia",Juana Azurduy de Padilla
14977.0,SRF,"Novato, CA",Hamilton AFB
14978.0,SRG,"Semarang, Indonesia",Jenderal Ahmad Yani International
14979.0,SRH,"Sarh, Chad",Sarh Airport
14980.0,SRI,"Samarinda, Indonesia",Samarinda Airport
14981.0,SRJ,"San Borja, Bolivia",Capitan German Quiroga Guardia
14982.0,SRL,"Santa Rosalia, Mexico",San Lucas
14983.0,SRN,"Strahan, Australia",Strahan Airport
14984.0,SRO,"Santana Ramos, Colombia",Santana Ramos Airport
14985.0,SRP,"Stord, Norway",Stord Airport
14986.0,SRQ,"Sarasota/Bradenton, FL",Sarasota/Bradenton International
14987.0,SRV,"Stony River, AK",Stony River Airport
14988.0,SRW,"Salisbury, NC",Mid Carolina Regional
14989.0,SRX,"Sert, Libya",Sirte International
14990.0,SRZ,"Santa Cruz, Bolivia",El Trompillo
14991.0,SSA,"Salvador, Brazil",Deputado Luis Eduardo Magalhaes International
14992.0,SSB,"Christiansted, VI",Christiansted Harbor Seaplane Base
14993.0,SSC,"Sumter, SC",Shaw AFB
16857.0,SSF,"San Antonio, TX",Stinson Municipal
14994.0,SSG,"Malabo, Equatorial Guinea",Malabo Airport
14995.0,SSH,"Sharm El Sheikh, Egypt",Sharm El Sheikh International
14996.0,SSI,"Brunswick, GA",St Simons Island
14997.0,SSJ,"Sandnessjoen, Norway",Sandnessjoen Airport
14998.0,SSL,"Santa Rosalia, Colombia",Santa Rosalia Airport
14999.0,SSM,"Sault Ste. Marie, MI",Sault Ste. Marie Metropolitan Area
15000.0,SSN,"Seoul, South Korea",Seoul AB
15001.0,SSS,"Siassi, Papua New Guinea",Siassi Airport
15002.0,SST,"Santa Teresita, Argentina",Santa Teresita Airport
15003.0,SSW,"Stuart Island, WA",Stuart Island Airpark
15004.0,SSX,"Samsun, Turkey",Samsun Airport
15005.0,SSY,"Mbanza Congo, Angola",Mbanza Congo Airport
15006.0,STA,"Stauning, Denmark",Stauning Airport
15007.0,STB,"Santa Barbara, Venezuela",Santa Barbara Airport
15008.0,STC,"St. Cloud, MN",St. Cloud Regional
15009.0,STD,"Santo Domingo, Venezuela",Mayor Guerrero Vivas
15010.0,STE,"Stevens Point, WI",Stevens Point Municipal
15011.0,STF,"Starkville, MS",George M. Bryan
15012.0,STG,"St. George Island, AK",St. George Island Airport
15013.0,STI,"Santiago, Dominican Republic",Cibao International
15014.0,STJ,"St. Joseph, MO",Rosecrans Memorial
15015.0,STK,"Sterling, CO",Sterling Municipal
15016.0,STL,"St. Louis, MO",St Louis Lambert International
15017.0,STM,"Santarem, Brazil",Eduardo Gomes
15018.0,STN,"London, United Kingdom",London Stansted
15019.0,STO,"Stockholm, Sweden",Stockholm Metropolitan Area
15020.0,STP,"Minneapolis/St. Paul, MN",St. Paul Downtown Holman Field
15021.0,STQ,"St. Marys, PA",St. Marys Municipal
15022.0,STR,"Stuttgart, Germany",Stuttgart Airport
15023.0,STS,"Santa Rosa, CA",Charles M. Schulz - Sonoma County
15024.0,STT,"Charlotte Amalie, VI",Cyril E King
16949.0,STV,"Surat, India",Surat Airport
15026.0,STW,"Stavropol, Russia",Shpakovskoye
15027.0,STX,"Christiansted, VI",Henry E. Rohlsen
15028.0,STY,"Salto, Uruguay",Nueva Hesperides International
15029.0,STZ,"Santa Terezinha, Brazil",Santa Terezinha Airport
15030.0,SUA,"Stuart, FL",Witham Field
15031.0,SUB,"Surabaya, Indonesia",Juanda
15032.0,SUC,"Sundance, WY",Schloredt
15033.0,SUE,"Sturgeon Bay, WI",Door County Cherryland
15034.0,SUF,"Lamezia Terme, Italy",Lamezia Terme Airport
15035.0,SUG,"Surigao, Philippines",Surigao Airport
15036.0,SUI,"Sukhumi, Georgia",Babusheri
15037.0,SUJ,"Satu Mare, Romania",Satu Mare Airport
15039.0,SUL,"Sui, Pakistan",Sui Airport
15040.0,SUM,"Sumter, SC",Sumter Airport
15041.0,SUN,"Sun Valley/Hailey/Ketchum, ID",Friedman Memorial
15042.0,SUO,"Sunriver, OR",Sunriver Airport
15043.0,SUS,"St. Louis, MO",Spirit of St. Louis
15044.0,SUT,"Sumbawanga, Tanzania",Sumbawanga Airport
15045.0,SUU,"Fairfield, CA",Travis AFB
15046.0,SUV,"Suva, Fiji",Nausori International
15047.0,SUW,"Superior, WI",Richard I Bong
15048.0,SUX,"Sioux City, IA",Sioux Gateway Brig Gen Bud Day Field
15049.0,SVA,"Savoonga, AK",Savoonga Airport
15050.0,SVB,"Sambava, Madagascar",Sambava Airport
15051.0,SVC,"Silver City/Hurley, NM",Grant County
15052.0,SVD,"St. Vincent, Saint Vincent and the Grenadines",E. T. Joshua
15053.0,SVG,"Stavanger, Norway",Stavanger Airport
15054.0,SVH,"Statesville, NC",Statesville Regional
15055.0,SVJ,"Svolvaer, Norway",Helle
15056.0,SVL,"Savonlinna, Finland",Savonlinna Airport
15057.0,SVN,"Savannah, GA",Hunter AAF
15058.0,SVO,"Moscow, Russia",Sheremetyevo
15059.0,SVP,"Kuito, Angola",Kuito Airport
15060.0,SVQ,"Seville, Spain",Seville Airport
15061.0,SVS,"Stevens Village, AK",Stevens Village Airport
15062.0,SVU,"Savusavu, Fiji",Savusavu Airport
15063.0,SVW,"Sparrevohn, AK",Sparrevohn LRRS
15064.0,SVX,"Ekaterinburg, Russia",Koltsovo
15065.0,SVZ,"San Antonio, Venezuela",Juan Vicente Gomez International
15066.0,SWA,"Shantou, China",Waisha
15067.0,SWB,"Shaw River, Australia",Shaw River Airport
15068.0,SWC,"Stawell, Australia",Stawell Airport
15069.0,SWD,"Seward, AK",Seward Airport
15070.0,SWF,"Newburgh/Poughkeepsie, NY",New York Stewart International
16400.0,SWI,"Swindon, United Kingdom",Swindon Airport
15072.0,SWK,"Milan, Italy",Segrate
15073.0,SWL,"Spanish Wells, The Bahamas",Spanish Wells Airport
15074.0,SWO,"Stillwater, OK",Stillwater Regional
15075.0,SWQ,"Sumbawa, Indonesia",Sumbawa Besar
15076.0,SWS,"Swansea, United Kingdom",Swansea Airport
15077.0,SWU,"Suwon, South Korea",Suwon Airport
15078.0,SWW,"Sweetwater, TX",Avenger Field
15079.0,SXB,"Strasbourg, France",Strasbourg Entzheim
15080.0,SXE,"Sale, Australia",West Sale
15081.0,SXF,"Berlin, Germany",Brandenburg
15082.0,SXG,"Senanga, Zambia",Senanga Airport
15083.0,SXL,"Sligo, Ireland",Sligo Airport
15084.0,SXM,"Philipsburg, Sint Maarten",Princess Juliana International
15085.0,SXP,"Sheldon Point, AK",Nunam Iqua
15086.0,SXQ,"Soldotna, AK",Soldotna Airport
15087.0,SXR,"Srinagar, India",Srinagar Airport
15088.0,SXU,"Soddu, Ethiopia",Soddu Airport
15089.0,SXY,"Sidney, NY",Sidney Municipal
15090.0,SYA,"Shemya, AK",Eareckson AS
15091.0,SYB,"Seal Bay, AK",Seal Bay Airport
15092.0,SYD,"Sydney, Australia",Sydney International
15093.0,SYI,"Shelbyville/Tullahoma, TN",Bomar Field-Shelbyville Municipal
15094.0,SYN,"Stanton, MN",Stanton Airfield
15095.0,SYO,"Shonai, Japan",Shonai Airport
15096.0,SYR,"Syracuse, NY",Syracuse Hancock International
15097.0,SYT,"Saint-Yan, France",Saint-Yan Airport
15098.0,SYX,"Sanya, China",Phoenix International
15099.0,SYY,"Stornoway, United Kingdom",Stornoway Airport
15100.0,SYZ,"Shiraz, Iran",Shahid Dastghaib International
15101.0,SZA,"Soyo, Angola",Soyo Airport
15102.0,SZB,"Kuala Lumpur, Malaysia",Sultan Abdul Aziz Shah
15103.0,SZC,"Santa Cruz, Costa Rica",Santa Cruz Airport
15104.0,SZD,"Sheffield, United Kingdom",Sheffield City
15105.0,SZF,"Samsun, Turkey",Carsamba
15106.0,SZG,"Salzburg, Austria",Salzburg Airport
15107.0,SZK,"Skukuza, South Africa",Skukuza Airport
15108.0,SZL,"Knob Noster, MO",Whiteman AFB
15109.0,SZO,"Szombathely, Hungary",Szombathely Airport
15110.0,SZP,"Santa Paula, CA",Santa Paula Airport
15111.0,SZT,"San Cristobal, Mexico",San Cristobal de Las Casas
15112.0,SZW,"Schwerin, Germany",Schwerin Parchim
15113.0,SZX,"Shenzhen, China",Bao'an International
16946.0,SZY,"Szczytno, Poland",Szczytno Szymany
15114.0,SZZ,"Szczecin, Poland",Goleniow
16741.0,T1N,"Selmer, TN",Robert Sibley
16776.0,T2N,"Clevland, TN",Cleveland Regional Jetport
16694.0,T2X,"Hereford, TX",Hereford Municipal
16702.0,T3X,"Encino, TX",El Coyote Ranch
16879.0,T4X,"Llano, TX",Llano Municipal
16709.0,T5X,"Castroville, TX",Castroville Municipal
16745.0,T6X,"Houston, TX",Houston Executive
16749.0,T7X,"China Spring, TX",Wildcat Canyon
16947.0,T82,"Fredericksburg, TX",Gillespie County
16755.0,T8X,"Dallas, TX",McKinney National
16785.0,T9X,"Carrizo Springs, TX",Dimmit County
15115.0,TAB,"Tobago, Trinidad and Tobago",A N R Robinson International
15116.0,TAC,"Tacloban, Philippines",Daniel Z. Romualdez
15117.0,TAD,"Trinidad, CO",Las Animas County
15118.0,TAE,"Taegu, South Korea",Taegu International
15119.0,TAF,"Oran, Algeria",Tafaraoui
15120.0,TAG,"Tagbilaran, Philippines",Tagbilaran Airport
15121.0,TAH,"Tanna Island, Vanuatu",Tanna Island Airport
15122.0,TAI,"Taiz, Yemen",Taiz International
15123.0,TAK,"Takamatsu, Japan",Takamatsu Airport
15124.0,TAL,"Tanana, AK",Ralph M Calhoun Memorial
15125.0,TAM,"Tampico, Mexico",Tampico International
15127.0,TAO,"Qingdao, China",Liuting
15128.0,TAP,"Tapachula, Mexico",Tapachula International
15129.0,TAR,"Taranto, Italy",Taranto Grottaglie
15130.0,TAS,"Tashkent, Uzbekistan",Tashkent Islam Karimov International
15131.0,TAT,"Poprad-Tatry, Slovakia",Poprad Tatry
15132.0,TAV,"Tau, TT",Tau Airport
15133.0,TAX,"Taliabu, Indonesia",Taliabu Airport
16716.0,TAY,"Tartu, Estonia",Tartu Airport
15134.0,TBB,"Tuy Hoa, Vietnam",Tuy Hoa Airport
15135.0,TBF,"Tabiteuea, Kiribati",Tabiteuea Airport
16514.0,TBG,"Tabubil, Papua New Guinea",Tabubil Airport
15136.0,TBI,"New Bight, The Bahamas",The Bight
15137.0,TBL,"Tableland, Australia",Tableland Airport
15138.0,TBN,"Fort Leonard Wood, MO",Waynesville-St. Robert Regional Forney Field
15139.0,TBO,"Tabora, Tanzania",Tabora Airport
15140.0,TBP,"Tumbes, Peru",Cap. FAP Pedro Canga Rodriguez
15141.0,TBR,"Statesboro, GA",Statesboro-Bulloch County
15142.0,TBS,"Tbilisi, Georgia",Tbilisi Airport
15143.0,TBT,"Tabatinga, Brazil",Tabatinga Airport
15144.0,TBU,"Tonga Tapu, Tonga",Fua Amotu International
15145.0,TBZ,"Tabriz, Iran",Tabriz International
15146.0,TCA,"Tennant Creek, Australia",Tennant Creek Airport
15147.0,TCB,"Treasure Cay, The Bahamas",Treasure Cay Airport
15148.0,TCC,"Tucumcari, NM",Tucumcari Municipal
15149.0,TCE,"Tulcea, Romania",Tulcea Airport
15150.0,TCF,"Tocoa, Honduras",Tocoa Airport
15151.0,TCH,"Tchibanga, Gabon",Tchibanga Airport
15152.0,TCI,"Tenerife, Spain",Tenerife Metropolitan Area
15153.0,TCL,"Tuscaloosa, AL",Tuscaloosa National
15154.0,TCM,"Tacoma, WA",McChord Field
15155.0,TCN,"Tehuacan, Mexico",Tehuacan Airport
15156.0,TCO,"Tumaco, Colombia",La Florida
15157.0,TCP,"Taba, Egypt",Taba International
15158.0,TCQ,"Tacna, Peru",Coronel Carlos Ciriani Santa Rosa International
15159.0,TCS,"Truth Or Consequences, NM",Truth Or Consequences Municipal
15160.0,TCT,"Takotna, AK",Takotna Airport
15161.0,TDA,"Trinidad, Colombia",San Luis de Palenque
15162.0,TDD,"Trinidad, Bolivia",Tte Av Jorge Henrich Arauz International
15163.0,TDF,"Roxboro, NC",Raleigh Regional at Person County
15164.0,TDW,"Amarillo, TX",Tradewind
15165.0,TDZ,"Toledo, OH",Metcalf Field
15166.0,TEA,"Tela, Honduras",Tela Airport
15167.0,TEB,"Teterboro, NJ",Teterboro Airport
15168.0,TED,"Thisted, Denmark",Thisted Airport
15170.0,TEH,"Tetlin, AK",Tetlin Airport
15171.0,TEK,"Tatitlek, AK",Tatitlek Airport
15173.0,TEP,"Teptep, Papua New Guinea",Teptep Airport
15174.0,TER,"Lajes, Portugal",Lajes Airport
15175.0,TET,"Tete, Mozambique",Tete Chingodzi
15176.0,TEU,"Te Anau, New Zealand",Te Anau Airport
15177.0,TEX,"Telluride, CO",Telluride Regional
15178.0,TEZ,"Tezpur, India",Tezpur Airport
15179.0,TFF,"Tefe, Brazil",Prefeito Orlando Marinho
15180.0,TFI,"Tufi, Papua New Guinea",Tufi Airport
15181.0,TFN,"Tenerife, Spain",Tenerife Norte
15183.0,TFS,"Tenerife, Spain",Tenerife Sur
16996.0,TFU,"Chengdu, China",Tianfu
15184.0,TGD,"Podgorica, Montenegro",Podgorica Airport
15185.0,TGE,"Tuskegee, AL",Sharpe Field
15186.0,TGG,"Kuala Trengganu, Malaysia",Kuala Trengganu Airport
15187.0,TGH,"Tongoa, Vanuatu",Tongoa Airport
15188.0,TGI,"Tingo Maria, Peru",Tingo Maria Airport
15189.0,TGM,"Targu Mures, Romania",Targu Mures Airport
15190.0,TGR,"Touggourt, Algeria",Touggourt/Sidi Mahdi
15191.0,TGT,"Tanga, Tanzania",Tanga Airport
15192.0,TGU,"Tegucigalpa, Honduras",Toncontin International
16417.0,TGZ,"Tuxtla Gutierrez, Mexico",Tuxtla Gutierrez International
16756.0,TH1,"Korat, Thailand",Korat AAF
15195.0,THA,"Tullahoma, TN",Tullahoma Regional Airport/William Northern Field
15196.0,THE,"Teresina, Brazil",Senador Petronio Portella
15197.0,THF,"Berlin, Germany",Tempelhof
15198.0,THG,"Biloela, Australia",Biloela (Thangool)
16289.0,THG,"Biloela, Australia",Biloela (Thangool)
15198.0,ZBL,"Biloela, Australia",Biloela (Thangool)
16289.0,ZBL,"Biloela, Australia",Biloela (Thangool)
15199.0,THN,"Trollhattan, Sweden",Trollhattan Vanersborg
15200.0,THP,"Thermopolis, WY",Hot Springs County Thermopolis Municipal
15201.0,THR,"Tehran, Iran",Mehrabad International
15202.0,THU,"Thule, Greenland",Thule Air Base
15203.0,THV,"York, PA",York Airport
15204.0,THZ,"Tahoua, Niger",Tahoua Airport
15205.0,TIA,"Tirana, Albania",Tirana International
16401.0,TIC,"Tinak, Marshall Islands",Tinak Airport
15207.0,TIE,"Tippi, Ethiopia",Tippi Airport
15208.0,TIF,"Taif, Saudi Arabia",Taif International
15209.0,TIH,"Tikehau, French Polynesia",Tikehau Airport
15210.0,TIJ,"Tijuana, Mexico",Tijuana International
15211.0,TIK,"Oklahoma City, OK",Tinker AFB
15212.0,TIM,"Tembagapura, Indonesia",Mozes Kilangin
15213.0,TIN,"Tindouf, Algeria",Tindouf Airport
15214.0,TIP,"Tripoli, Libya",Tripoli International
15215.0,TIQ,"Tinian, TT",Tinian International
15216.0,TIR,"Tirupati, India",Tirupati Airport
15217.0,TIS,"Thursday Island, Australia",Horn Island
15218.0,TIU,"Timaru, New Zealand",Timaru Airport
15219.0,TIV,"Tivat, Montenegro",Tivat Airport
15220.0,TIW,"Tacoma, WA",Tacoma Narrows
15221.0,TIX,"Titusville, FL",Space Coast Regional
15222.0,TIY,"Tidjikja, Mauritania",Tidjikja Airport
15223.0,TIZ,"Tari, Papua New Guinea",Tari Airport
15224.0,TJA,"Tarija, Bolivia",Cap Av Oriel Lea Plaza International
15225.0,TJI,"Trujillo, Honduras",Trujillo Airport
15226.0,TJM,"Tyumen, Russia",Roshchino
15227.0,TK1,"Ankara, Turkey",Murted
15228.0,TKA,"Talkeetna, AK",Talkeetna Airport
15229.0,TKC,"Tiko, Cameroon",Tiko Airport
15230.0,TKD,"Takoradi, Ghana",Takoradi Airport
15231.0,TKE,"Tenakee, AK",Tenakee Airport
15232.0,TKF,"Truckee, CA",Truckee Tahoe
15233.0,TKG,"Bandar Lampung, Indonesia",Branti
15234.0,TKH,"Takhli, Thailand",Takhli Airport
15235.0,TKI,"Tokeen, AK",Tokeen Airport
15236.0,TKJ,"Tok, AK",Tok Junction
15237.0,TKK,"Chuuk, Federated States of Micronesia",Chuuk International
15238.0,TKL,"Taku Lodge, AK",Taku Seaplane Base
15239.0,TKM,"Tikal, Guatemala",Tikal Airport
15240.0,TKQ,"Kigoma, Tanzania",Kigoma Airport
15241.0,TKR,"Thakurgaon, Bangladesh",Thakurgaon Stol Port
15242.0,TKS,"Tokushima, Japan",Tokushima Airport
15243.0,TKT,"Tak, Thailand",Tak Airport
15244.0,TKU,"Turku, Finland",Turku Airport
15245.0,TLA,"Teller, AK",Teller Airport
15246.0,TLC,"Toluca, Mexico",Toluca International
15247.0,TLE,"Tulear, Madagascar",Tulear Airport
15248.0,TLF,"Telida, AK",Telida Airport
15249.0,TLH,"Tallahassee, FL",Tallahassee International
15250.0,TLJ,"Tatalina, AK",Tatalina LRRS
15252.0,TLL,"Tallinn, Estonia",Lennart Meri Tallinn
15253.0,TLM,"Tlemcen, Algeria",Zenata-Messali El Hadj
15254.0,TLN,"Toulon/Hyeres, France",Hyeres Le Palyvestre
15255.0,TLR,"Tulare, CA",Mefford Field
15256.0,TLS,"Toulouse, France",Toulouse Blagnac
15257.0,TLT,"Tuluksak, AK",Tuluksak Airport
15258.0,TLV,"Tel Aviv, Israel",Ben Gurion
15259.0,TMA,"Tifton, GA",Henry Tift Myers
15260.0,TMB,"Miami, FL",Miami Executive
15261.0,TMD,"Timbedra, Mauritania",Timbedra Airport
15262.0,TMI,"Tumlingtar, Nepal",Tumlingtar Airport
15263.0,TML,"Tamale, Ghana",Tamale Airport
15264.0,TMM,"Tamatave, Madagascar",Toamasina
15265.0,TMP,"Tampere, Finland",Tampere-Pirkkala
15266.0,TMR,"Tamanrasset, Algeria",Aguemar
15267.0,TMS,"Sao Tome Island, Sao Tome and Principe",Salazar
15268.0,TMT,"Trombetas, Brazil",Trombetas Airport
16535.0,TMU,"Tambor, Costa Rica",Tambor Airport
15269.0,TMW,"Tamworth, Australia",Tamworth Airport
15270.0,TN1,"Lebanon, TN",Lebanon Municipal
15271.0,TN2,"Sparta, TN",Upper Cumberland Regional
15272.0,TN3,"Lewisburg, TN",Ellington
15273.0,TN4,"Pulaski, TN",Abernathy Field
16695.0,TN5,"Lafayette, TN",Lafayette Municipal
15275.0,TN6,"Dyersburg, TN",Dyersburg Regional
15276.0,TN7,"Winchester, TN",Winchester Municipal
12574.0,TN8,"Nashville, TN",John C Tune
16509.0,TN9,"Sevierville, TN",Gatlinburg-Pigeon Forge
15277.0,TNA,"Jinan, China",Yaoqiang
15278.0,TNC,"Tin City, AK",Tin City LRRS
15279.0,TNE,"Tanegashima, Japan",Tanegashima Airport
15280.0,TNG,"Tangier, Morocco",Tanger Ibn Batouta International
15281.0,TNJ,"Tandjungpinang, Indonesia",Kidjang
15282.0,TNK,"Tununak, AK",Tununak Airport
15283.0,TNN,"Tainan, Taiwan",Tainan Airport
16667.0,TNO,"Tamarindo, Costa Rica",Tamarindo de Santa Cruz
15284.0,TNP,"Twentynine Palms, CA",Twentynine Palms Airport
15285.0,TNR,"Antananarivo, Madagascar",Ivato
15286.0,TNT,"Miami, FL",Dade-Collier Training and Transition
15287.0,TNU,"Newton, IA",Newton Municipal Earl Johnson Field
15288.0,TNX,"Stung Treng, Cambodia",Stung Treng Airport
15289.0,TOA,"Torrance, CA",Zamperini Field
15290.0,TOB,"Tobruk, Libya",Tobruk Airport
16402.0,TOD,"Pulau Tioman, Malaysia",Pulau Tioman Airport
15292.0,TOE,"Tozeur, Tunisia",Nefta
15293.0,TOG,"Togiak, AK",Togiak Airport
16536.0,TOI,"Troy, AL",Troy Municipal at N Kenneth Campbell Field
15294.0,TOJ,"Madrid, Spain",Torrejon AFB
15295.0,TOL,"Toledo, OH",Eugene F Kranz Toledo Express
15296.0,TOM,"Tombouctou, Mali",Tombouctou Airport
15297.0,TOP,"Topeka, KS",Philip Billard Municipal
15298.0,TOQ,"Tocopilla, Chile",Barriles
15299.0,TOR,"Torrington, WY",Torrington Municipal
15300.0,TOS,"Tromso, Norway",Tromso Airport
15301.0,TOU,"Touho, New Caledonia",Touho Airport
15302.0,TOV,"Tortola, British Virgin Islands",Tortola West End Seaplane Base
15303.0,TOY,"Toyama, Japan",Toyama Airport
15304.0,TPA,"Tampa, FL",Tampa International
15305.0,TPB,"Topeka, KS",Allen Air Park
15306.0,TPE,"Taipei, Taiwan",Taiwan Taoyuan International
15307.0,TPF,"Tampa, FL",Peter O'Knight
15308.0,TPH,"Tonopah, NV",Tonopah Airport
15309.0,TPI,"Tapini, Papua New Guinea",Tapini Airport
